idThumb	idThumbUDF	idPath	pathInfo	parkCode	siteName	Date	uf_ParkCode	uf_Ecosite	uf_TripDescription	uf_Caption	uf_PhotoNotes	uf_PhotoYear	uf_PhotoDate	filePath	fileName	photoNumber
276034	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0011.JPG	7
276035	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0012.JPG	8
276036	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0013.JPG	9
276037	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0014.JPG	10
276038	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0015.JPG	11
276039	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0016.JPG	12
276040	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0017.JPG	13
276041	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0018.JPG	14
276042	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0019.JPG	15
276043	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0020.JPG	16
276044	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0021.JPG	17
276045	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0022.JPG	18
276046	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0023.JPG	19
276047	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0024.JPG	20
276048	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0025.JPG	21
276049	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0026.JPG	22
276050	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0027.JPG	23
276051	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0028.JPG	24
276052	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0029.JPG	25
276053	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0030.JPG	26
276054	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0031.JPG	27
276055	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0032.JPG	28
276056	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0033.JPG	29
276057	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0034.JPG	30
276058	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0035.JPG	31
276059	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0036.JPG	32
276060	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0037.JPG	33
276061	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0038.JPG	34
276062	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0039.JPG	35
276063	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0040.JPG	36
276064	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0041.JPG	37
276065	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0042.JPG	38
276066	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0043.JPG	39
276067	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0044.JPG	40
276068	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0045.JPG	41
276069	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0046.JPG	42
276070	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0047.JPG	43
276071	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0048.JPG	44
276072	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0049.JPG	45
276073	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0050.JPG	46
276074	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0051.JPG	47
276075	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0052.JPG	48
276076	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0053.JPG	49
276077	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0054.JPG	50
276078	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0055.JPG	51
276079	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0056.JPG	52
276080	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0057.JPG	53
276081	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0058.JPG	54
276082	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0059.JPG	55
276083	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0060.JPG	56
276084	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0061.JPG	57
276085	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0062.JPG	58
276086	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0063.JPG	59
276087	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0064.JPG	60
276088	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0065.JPG	61
276089	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0066.JPG	62
276090	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0067.JPG	63
276091	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0068.JPG	64
276092	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0069.JPG	65
276093	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0070.JPG	66
276094	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0071.JPG	67
276095	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0072.JPG	68
276096	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0073.JPG	69
276097	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0074.JPG	70
276098	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0075.JPG	71
276099	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0076.JPG	72
276100	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0077.JPG	73
276101	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0078.JPG	74
276102	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0079.JPG	75
276103	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0080.JPG	76
276104	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0081.JPG	77
276105	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0082.JPG	78
276106	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0083.JPG	79
276107	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0084.JPG	80
276108	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0085.JPG	81
276109	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0086.JPG	82
276110	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0087.JPG	83
276111	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0088.JPG	84
276112	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0089.JPG	85
276113	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0090.JPG	86
276114	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0091.JPG	87
276115	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0092.JPG	88
276116	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0093.JPG	89
276117	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0094.JPG	90
276118	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0095.JPG	91
276119	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0096.JPG	92
276120	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0097.JPG	93
276121	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0098.JPG	94
276122	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0099.JPG	95
276123	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0100.JPG	96
276124	NA	14660	HUTR.HUTR_Historical_Photo_Points.20110611.Original	HUTR_Historical_Photo_Points	20110611	Original	NA	NA	NA	NA	NA	NA	NA	Active_Projects\IM\Monitoring\Water_Resources\field_resources\images\HUTR\HUTR_Historical_Photo_Points\20110611\Original	IMG_0101.JPG	97
